p1_rtt,p1_cwnd,p1_inf,p2_rtt,p2_cwnd,p2_inf,GoodputImproved,Goodput,selected path,reward
91.909,65.7,27000,85.239,252.58,188895,Yes,788400,1,1
85.239,252.58,190245,91.909,65.7,27000,Yes,789860,0,1
85.239,252.58,191595,91.909,65.7,27000,Yes,791320,1,1
85.239,252.58,191595,91.909,65.7,28350,Yes,792780,0,1
85.239,252.58,192945,91.909,65.7,28350,Yes,794240,1,1
85.239,252.58,192945,91.909,65.7,29700,Yes,795700,0,1
85.239,252.58,194295,91.909,65.7,29700,Yes,797160,1,1
85.239,252.58,194295,91.909,65.7,31050,Yes,798620,0,1
85.239,252.58,195645,91.909,65.7,31050,Yes,800080,1,1
85.239,252.58,195645,91.909,65.7,32400,Yes,801540,0,1
85.239,252.58,196995,91.909,65.7,32400,Yes,803000,1,1
85.239,252.58,196995,91.909,65.7,33750,Yes,804460,0,1
85.239,252.58,198345,91.909,65.7,33750,Yes,805920,1,1
91.909,65.7,35100,85.239,252.58,198345,Yes,807380,0,1
85.239,252.58,198345,91.909,65.7,36450,Yes,808840,1,1
91.909,65.7,37800,85.239,252.58,198345,Yes,810300,0,1
85.239,252.58,198345,91.909,65.7,39150,Yes,811760,1,1
85.239,252.58,198345,91.909,65.7,40500,Yes,813220,0,1
85.239,252.58,199695,91.909,65.7,40500,Yes,814680,1,1
91.909,65.7,41850,85.239,252.58,199695,Yes,816140,0,1
85.239,252.58,199695,91.909,65.7,43200,Yes,817600,1,1
85.239,252.58,199695,91.909,65.7,44550,Yes,819060,0,1
85.239,252.58,201045,91.909,65.7,44550,Yes,820520,1,1
85.239,252.58,201045,91.909,65.7,45900,Yes,821980,0,1
91.909,65.7,45900,85.239,252.58,202395,Yes,823440,1,1
85.239,252.58,203745,91.909,65.7,45900,Yes,824900,0,1
85.239,252.58,205095,91.909,65.7,45900,Yes,826360,1,1
85.239,252.58,205095,91.909,65.7,47250,Yes,827820,0,1
85.239,252.58,206445,91.909,65.7,47250,Yes,829280,1,1
85.239,252.58,206445,91.909,65.7,48600,Yes,830740,0,1
85.239,252.58,207795,91.909,65.7,48600,Yes,832200,1,1
85.239,252.58,207795,91.909,65.7,49950,Yes,833660,0,1
85.239,252.58,209145,91.909,65.7,49950,Yes,835120,1,1
85.239,252.58,209145,91.909,65.7,51300,Yes,836580,0,1
85.239,252.58,210495,91.909,65.7,51300,Yes,838040,1,1
91.909,65.7,52650,85.239,252.58,210495,Yes,839500,0,1
85.239,252.58,210495,91.909,65.7,54000,Yes,840960,1,1
85.239,252.58,210495,91.909,65.7,55350,Yes,842420,0,1
85.239,252.58,211845,91.909,65.7,55350,Yes,843880,1,1
85.239,252.58,211845,91.909,65.7,56700,Yes,845340,0,1
85.239,252.58,213195,91.909,65.7,56700,Yes,846800,1,1
85.239,252.58,213195,91.909,65.7,58050,Yes,848260,0,1
85.239,252.58,214545,91.909,65.7,58050,Yes,849720,1,1
85.239,252.58,214545,91.909,65.7,59400,Yes,851180,0,1
85.239,252.58,215895,91.909,65.7,59400,Yes,852640,1,1
85.239,252.58,215895,91.909,65.7,60750,Yes,854100,0,1
85.239,252.58,217245,91.909,65.7,60750,Yes,855560,1,1
85.239,252.58,217245,91.909,65.7,62100,Yes,857020,0,1
85.239,252.58,218595,91.909,65.7,62100,Yes,858480,1,1
85.239,252.58,218595,91.909,65.7,63450,Yes,859940,0,1
85.239,252.58,219945,91.909,65.7,63450,Yes,861400,1,1
85.239,252.58,219945,91.909,65.7,64800,Yes,862860,0,1
85.239,252.58,221295,91.909,65.7,64800,Yes,864320,1,1
74.197,65.7,63450,61.971,562.1,526404,Yes,1537380,0,1
74.197,65.7,63450,62.422,565.02,523704,No,1537380,1,-1
62.422,565.02,523704,74.17,65.7,60750,No,1537380,1,-1
74.219,65.7,58050,62.422,565.02,523704,No,1537380,1,-1
62.474,567.94,521004,74.219,65.7,58050,No,1537380,1,-1
62.474,567.94,521004,74.219,65.7,58050,No,1537380,1,-1
62.474,567.94,521004,74.156,65.7,55350,Yes,1538840,1,1
62.474,567.94,521004,74.504,65.7,52650,No,1538840,0,-1
63.059,570.86,518304,74.504,65.7,52650,No,1538840,0,-1
63.059,570.86,518304,74.458,65.7,49950,No,1538840,0,-1
63.059,570.86,518304,74.461,65.7,47250,No,1538840,0,-1
63.059,570.86,518304,74.488,65.7,44550,No,1538840,0,-1
63.053,573.78,515604,74.488,65.7,44550,No,1538840,0,-1
74.305,65.7,41850,63.053,573.78,515604,No,1538840,0,-1
63.053,573.78,515604,74.221,65.7,39150,No,1538840,0,-1
63.442,576.7,512904,74.221,65.7,39150,No,1538840,0,-1
63.442,576.7,512904,74.239,65.7,36450,No,1538840,0,-1
63.442,576.7,512904,74.26,65.7,33750,No,1538840,0,-1
63.504,579.62,510204,74.26,65.7,33750,No,1538840,0,-1
63.504,579.62,510204,74.206,65.7,31050,No,1538840,0,-1
63.504,579.62,510204,74.157,65.7,28350,No,1538840,0,-1
63.957,582.54,507504,74.157,65.7,28350,No,1538840,0,-1
63.957,582.54,507504,74.163,65.7,25650,No,1538840,0,-1
64.082,585.46,504804,74.163,65.7,25650,No,1538840,0,-1
64.446,588.38,502104,74.163,65.7,25650,No,1538840,0,-1
64.446,588.38,502104,74.176,65.7,22950,No,1538840,0,-1
64.487,588.38,499404,74.176,65.7,22950,No,1538840,0,-1
64.487,588.38,499404,74.228,65.7,20250,No,1538840,0,-1
64.487,588.38,499404,74.332,65.7,17550,No,1538840,0,-1
64.487,588.38,499404,74.422,65.7,14850,No,1538840,0,-1
64.487,588.38,499404,74.422,65.7,14850,No,1538840,0,-1
64.971,588.38,496704,74.422,65.7,14850,No,1538840,0,-1
64.971,588.38,496704,74.524,65.7,12150,No,1538840,0,-1
64.971,588.38,496704,74.654,65.7,9450,No,1538840,0,-1
74.654,65.7,9450,64.965,588.38,494004,No,1538840,0,-1
64.965,588.38,494004,74.926,65.7,6750,No,1538840,0,-1
74.853,65.7,4050,64.965,588.38,494004,No,1538840,0,-1
74.853,65.7,4050,65.445,588.38,491304,No,1538840,0,-1
65.569,588.38,488604,74.853,65.7,4050,No,1538840,0,-1
65.986,588.38,485904,74.853,65.7,4050,No,1538840,0,-1
74.853,65.7,4050,65.98,588.38,483204,No,1538840,0,-1
66.444,588.38,480504,74.853,65.7,4050,No,1538840,0,-1
74.853,65.7,4050,66.641,588.38,477804,No,1538840,0,-1
74.853,65.7,4050,66.932,588.38,475104,No,1538840,0,-1
67.497,588.38,472404,74.853,65.7,4050,No,1538840,0,-1
67.568,588.38,469704,74.853,65.7,4050,No,1538840,0,-1
74.853,65.7,4050,67.568,588.38,469704,No,1538840,0,-1
74.853,65.7,4050,67.477,588.38,467004,No,1538840,0,-1
67.929,588.38,464304,74.853,65.7,4050,No,1538840,0,-1
74.853,65.7,4050,67.929,588.38,464304,No,1538840,0,-1
67.929,588.38,464304,74.853,65.7,5400,Yes,1540300,0,1
67.929,588.38,465654,74.853,65.7,5400,Yes,1541760,1,1
67.929,588.38,465654,74.853,65.7,6750,Yes,1543220,0,1
74.853,65.7,6750,67.929,588.38,467004,Yes,1544680,1,1
67.929,588.38,468354,74.853,65.7,6750,Yes,1546140,0,1
67.929,588.38,469704,74.853,65.7,6750,Yes,1547600,1,1
67.929,588.38,469704,74.853,65.7,8100,Yes,1549060,0,1
67.929,588.38,471054,74.853,65.7,8100,Yes,1550520,1,1
74.853,65.7,9450,67.929,588.38,471054,Yes,1551980,0,1
67.929,588.38,471054,74.853,65.7,10800,Yes,1553440,1,1
74.853,65.7,12150,67.929,588.38,471054,Yes,1554900,0,1
67.929,588.38,471054,74.853,65.7,13500,Yes,1556360,1,1
67.929,588.38,471054,74.853,65.7,14850,Yes,1557820,0,1
67.929,588.38,472404,74.853,65.7,14850,Yes,1559280,1,1
67.929,588.38,472404,74.853,65.7,16200,Yes,1560740,0,1
67.929,588.38,473754,74.853,65.7,16200,Yes,1562200,1,1
67.929,588.38,473754,74.853,65.7,17550,Yes,1563660,0,1
74.853,65.7,17550,67.929,588.38,475104,Yes,1565120,1,1
67.929,588.38,476454,74.853,65.7,17550,Yes,1566580,0,1
67.929,588.38,477804,74.853,65.7,17550,Yes,1568040,1,1
67.929,588.38,477804,74.853,65.7,18900,Yes,1569500,0,1
74.853,65.7,18900,67.929,588.38,479154,Yes,1570960,1,1
67.929,588.38,480504,74.853,65.7,18900,Yes,1572420,0,1
67.929,588.38,481854,74.853,65.7,18900,Yes,1573880,1,1
67.929,588.38,481854,74.853,65.7,20250,Yes,1575340,0,1
67.929,588.38,483204,74.853,65.7,20250,Yes,1576800,1,1
67.929,588.38,483204,74.853,65.7,21600,Yes,1578260,0,1
67.929,588.38,484554,74.853,65.7,21600,Yes,1579720,1,1
67.929,588.38,484554,74.853,65.7,22950,Yes,1581180,0,1
67.929,588.38,485904,74.853,65.7,22950,Yes,1582640,1,1
67.929,588.38,485904,74.853,65.7,24300,Yes,1584100,0,1
74.853,65.7,24300,67.929,588.38,487254,Yes,1585560,1,1
67.929,588.38,488604,74.853,65.7,24300,Yes,1587020,0,1
67.929,588.38,489954,74.853,65.7,24300,Yes,1588480,1,1
67.929,588.38,489954,74.853,65.7,25650,Yes,1589940,0,1
67.929,588.38,491304,74.853,65.7,25650,Yes,1591400,1,1
67.929,588.38,491304,74.853,65.7,27000,Yes,1592860,0,1
74.853,65.7,27000,67.929,588.38,492654,Yes,1594320,1,1
74.853,65.7,27000,67.929,588.38,494004,Yes,1595780,0,1
67.929,588.38,494004,74.853,65.7,28350,Yes,1597240,1,1
67.929,588.38,494004,74.853,65.7,29700,Yes,1598700,0,1
67.929,588.38,495354,74.853,65.7,29700,Yes,1600160,1,1
67.929,588.38,495354,74.853,65.7,31050,Yes,1601620,0,1
67.929,588.38,496704,74.853,65.7,31050,Yes,1603080,1,1
67.929,588.38,496704,74.853,65.7,32400,Yes,1604540,0,1
67.929,588.38,498054,74.853,65.7,32400,Yes,1606000,1,1
67.929,588.38,498054,74.853,65.7,33750,Yes,1607460,0,1
67.929,588.38,499404,74.853,65.7,33750,Yes,1608920,1,1
67.929,588.38,499404,74.853,65.7,35100,Yes,1610380,0,1
74.853,65.7,35100,67.929,588.38,500754,Yes,1611840,1,1
67.929,588.38,502104,74.853,65.7,35100,Yes,1613300,0,1
74.853,65.7,35100,67.929,588.38,503454,Yes,1614760,1,1
67.929,588.38,504804,74.853,65.7,35100,Yes,1616220,0,1
67.929,588.38,506154,74.853,65.7,35100,Yes,1617680,1,1
67.929,588.38,506154,74.853,65.7,36450,Yes,1619140,0,1
67.929,588.38,507504,74.853,65.7,36450,Yes,1620600,1,1
67.929,588.38,507504,74.853,65.7,37800,Yes,1622060,0,1
74.853,65.7,37800,67.929,588.38,508854,Yes,1623520,1,1
67.929,588.38,510204,74.853,65.7,37800,Yes,1624980,0,1
67.929,588.38,511554,74.853,65.7,37800,Yes,1626440,1,1
67.929,588.38,511554,74.853,65.7,39150,Yes,1627900,0,1
67.929,588.38,512904,74.853,65.7,39150,Yes,1629360,1,1
67.929,588.38,512904,74.853,65.7,40500,Yes,1630820,0,1
67.929,588.38,514254,74.853,65.7,40500,Yes,1632280,1,1
67.929,588.38,514254,74.853,65.7,41850,Yes,1633740,0,1
67.929,588.38,515604,74.853,65.7,41850,Yes,1635200,1,1
67.929,588.38,515604,74.853,65.7,43200,Yes,1636660,0,1
74.853,65.7,43200,67.929,588.38,516954,Yes,1638120,1,1
67.929,588.38,518304,74.853,65.7,43200,Yes,1639580,0,1
67.929,588.38,519654,74.853,65.7,43200,Yes,1641040,1,1
67.929,588.38,519654,74.853,65.7,44550,Yes,1642500,0,1
67.929,588.38,521004,74.853,65.7,44550,Yes,1643960,1,1
67.929,588.38,521004,74.853,65.7,45900,Yes,1645420,0,1
67.929,588.38,522354,74.853,65.7,45900,Yes,1646880,1,1
67.929,588.38,522354,74.853,65.7,47250,Yes,1648340,0,1
67.929,588.38,523704,74.853,65.7,47250,Yes,1649800,1,1
67.929,588.38,523704,74.853,65.7,48600,Yes,1651260,0,1
67.929,588.38,525054,74.853,65.7,48600,Yes,1652720,1,1
67.929,588.38,525054,74.853,65.7,49950,Yes,1654180,0,1
67.929,588.38,526404,74.853,65.7,49950,Yes,1655640,1,1
67.929,588.38,526404,74.853,65.7,51300,Yes,1657100,0,1
67.929,588.38,527754,74.853,65.7,51300,Yes,1658560,1,1
67.929,588.38,527754,74.853,65.7,52650,Yes,1660020,0,1
67.929,588.38,529104,74.853,65.7,52650,Yes,1661480,1,1
67.929,588.38,529104,74.853,65.7,54000,Yes,1662940,0,1
67.929,588.38,530454,74.853,65.7,54000,Yes,1664400,1,1
67.929,588.38,530454,74.853,65.7,55350,Yes,1665860,0,1
67.929,588.38,531804,74.853,65.7,55350,Yes,1667320,1,1
67.929,588.38,531804,74.853,65.7,56700,Yes,1668780,0,1
67.929,588.38,533154,74.853,65.7,56700,Yes,1670240,1,1
67.929,588.38,533154,74.853,65.7,58050,Yes,1671700,0,1
67.929,588.38,534504,74.853,65.7,58050,Yes,1673160,1,1
67.929,588.38,534504,74.853,65.7,59400,Yes,1674620,0,1
67.929,588.38,535854,74.853,65.7,59400,Yes,1676080,1,1
67.929,588.38,535854,74.853,65.7,60750,Yes,1677540,0,1
67.929,588.38,537204,74.853,65.7,60750,Yes,1679000,1,1
74.853,65.7,62100,67.929,588.38,537204,Yes,1680460,0,1
67.929,588.38,537204,74.853,65.7,63450,Yes,1681920,1,1
67.929,588.38,537204,74.853,65.7,64800,Yes,1683380,0,1
67.929,588.38,538554,74.853,65.7,64800,Yes,1684840,1,1
106.116,588.38,530341,74.231,65.7,63450,Yes,2128680,0,1
106.288,588.38,527641,74.231,65.7,63450,Yes,2130140,1,1
106.288,588.38,527641,74.163,65.7,60750,No,2130140,0,-1
106.666,588.38,524941,74.163,65.7,60750,No,2130140,0,-1
106.666,588.38,524941,74.324,65.7,58050,No,2130140,0,-1
106.666,588.38,524941,74.343,65.7,55350,No,2130140,0,-1
106.666,588.38,524941,74.25,65.7,52650,No,2130140,0,-1
106.641,588.38,522241,74.25,65.7,52650,No,2130140,0,-1
106.641,588.38,522241,74.172,65.7,49950,No,2130140,0,-1
107.102,588.38,519541,74.172,65.7,49950,No,2130140,0,-1
107.102,588.38,519541,74.16,65.7,47250,No,2130140,0,-1
107.102,588.38,519541,74.159,65.7,44550,No,2130140,0,-1
107.129,588.38,516841,74.159,65.7,44550,No,2130140,0,-1
107.129,588.38,516841,74.155,65.7,41850,No,2130140,0,-1
107.129,588.38,516841,74.362,65.7,39150,No,2130140,0,-1
107.755,588.38,514141,74.362,65.7,39150,No,2130140,0,-1
107.755,588.38,514141,74.362,65.7,39150,No,2130140,0,-1
107.755,588.38,514141,74.165,65.7,36450,No,2130140,0,-1
107.647,588.38,511441,74.165,65.7,36450,No,2130140,0,-1
107.647,588.38,511441,74.173,65.7,33750,No,2130140,0,-1
108.102,588.38,508741,74.173,65.7,33750,No,2130140,0,-1
74.152,65.7,31050,108.102,588.38,508741,No,2130140,0,-1
108.102,588.38,508741,74.161,65.7,28350,No,2130140,0,-1
108.139,588.38,506041,74.161,65.7,28350,No,2130140,0,-1
108.139,588.38,506041,74.163,65.7,25650,No,2130140,0,-1
108.6,588.38,503341,74.163,65.7,25650,No,2130140,0,-1
108.6,588.38,503341,74.153,65.7,22950,No,2130140,0,-1
108.6,588.38,503341,74.311,65.7,20250,No,2130140,0,-1
108.6,588.38,503341,74.311,65.7,20250,No,2130140,0,-1
108.6,588.38,503341,74.162,65.7,17550,No,2130140,0,-1
108.6,588.38,503341,74.169,65.7,14850,No,2130140,0,-1
108.6,588.38,503341,74.169,65.7,14850,No,2130140,0,-1
108.6,588.38,503341,74.169,65.7,14850,No,2130140,0,-1
74.163,65.7,12150,108.6,588.38,503341,No,2130140,0,-1
108.6,588.38,503341,74.163,65.7,12150,No,2130140,0,-1
108.6,588.38,503341,74.164,65.7,9450,No,2130140,0,-1
74.309,65.7,6750,108.6,588.38,503341,No,2130140,0,-1
108.6,588.38,503341,74.309,65.7,6750,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.206,65.7,4050,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
74.239,65.7,1350,108.6,588.38,503341,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
108.6,588.38,503341,74.239,65.7,1350,No,2130140,0,-1
74.239,65.7,1350,108.862,588.38,500641,No,2130140,0,-1
109.32,588.38,497941,74.239,65.7,1350,No,2130140,0,-1
109.387,588.38,495241,74.239,65.7,1350,No,2130140,0,-1
109.853,588.38,492541,74.239,65.7,1350,No,2130140,0,-1
109.863,588.38,489841,74.239,65.7,1350,No,2130140,0,-1
110.325,588.38,487141,74.239,65.7,1350,No,2130140,0,-1
110.36,588.38,484441,74.239,65.7,1350,No,2130140,0,-1
110.815,588.38,481741,74.239,65.7,1350,No,2130140,0,-1
111.293,588.38,479041,74.239,65.7,1350,No,2130140,0,-1
111.51,588.38,476341,74.239,65.7,1350,No,2130140,0,-1
111.925,588.38,473641,74.239,65.7,1350,No,2130140,0,-1
111.813,588.38,471066,74.239,65.7,1350,No,2130140,0,-1
111.813,588.38,471066,74.239,65.7,1350,No,2130140,0,-1
111.813,588.38,471066,74.239,65.7,1350,Yes,2131600,0,1
111.813,588.38,471066,74.239,65.7,1350,No,2131600,1,-1
111.813,588.38,471066,74.239,65.7,1350,Yes,2133060,1,1
111.813,588.38,471066,74.239,65.7,1350,No,2133060,0,-1
97.194,588.38,469687,74.239,65.7,1350,No,2133060,0,-1
97.461,588.38,466987,74.239,65.7,1350,No,2133060,0,-1
74.239,65.7,1350,97.69,588.38,464287,No,2133060,0,-1
97.622,588.38,461587,74.239,65.7,1350,No,2133060,0,-1
97.926,588.38,458887,74.239,65.7,1350,No,2133060,0,-1
97.926,588.38,458887,74.239,65.7,1350,No,2133060,0,-1
97.926,588.38,460237,74.239,65.7,1350,Yes,2134520,0,1
97.926,588.38,461587,74.239,65.7,1350,Yes,2135980,1,1
97.926,588.38,461587,74.239,65.7,2700,Yes,2137440,0,1
74.239,65.7,2700,97.926,588.38,462937,Yes,2138900,1,1
97.926,588.38,464287,74.239,65.7,2700,Yes,2140360,0,1
97.926,588.38,465637,74.239,65.7,2700,Yes,2141820,1,1
97.926,588.38,465637,74.239,65.7,4050,Yes,2143280,0,1
97.926,588.38,466987,74.239,65.7,4050,Yes,2144740,1,1
97.926,588.38,466987,74.239,65.7,5400,Yes,2146200,0,1
97.926,588.38,468337,74.239,65.7,5400,Yes,2147660,1,1
97.926,588.38,468337,74.239,65.7,6750,Yes,2149120,0,1
97.926,588.38,469687,74.239,65.7,6750,Yes,2150580,1,1
97.926,588.38,469687,74.239,65.7,8100,Yes,2152040,0,1
97.926,588.38,471037,74.239,65.7,8100,Yes,2153500,1,1
97.926,588.38,471037,74.239,65.7,9450,Yes,2154960,0,1
74.239,65.7,9450,97.926,588.38,472387,Yes,2156420,1,1
97.926,588.38,473737,74.239,65.7,9450,Yes,2157880,0,1
97.926,588.38,475087,74.239,65.7,9450,Yes,2159340,1,1
97.926,588.38,475087,74.239,65.7,10800,Yes,2160800,0,1
97.926,588.38,476437,74.239,65.7,10800,Yes,2162260,1,1
97.926,588.38,476437,74.239,65.7,12150,Yes,2163720,0,1
74.239,65.7,12150,97.926,588.38,477787,Yes,2165180,1,1
97.926,588.38,479137,74.239,65.7,12150,Yes,2166640,0,1
97.926,588.38,480487,74.239,65.7,12150,Yes,2168100,1,1
97.926,588.38,480487,74.239,65.7,13500,Yes,2169560,0,1
97.926,588.38,481837,74.239,65.7,13500,Yes,2171020,1,1
97.926,588.38,481837,74.239,65.7,14850,Yes,2172480,0,1
74.239,65.7,14850,97.926,588.38,483187,Yes,2173940,1,1
97.926,588.38,484537,74.239,65.7,14850,Yes,2175400,0,1
97.926,588.38,485887,74.239,65.7,14850,Yes,2176860,1,1
97.926,588.38,485887,74.239,65.7,16200,Yes,2178320,0,1
97.926,588.38,487237,74.239,65.7,16200,Yes,2179780,1,1
97.926,588.38,487237,74.239,65.7,17550,Yes,2181240,0,1
97.926,588.38,488587,74.239,65.7,17550,Yes,2182700,1,1
74.239,65.7,18900,97.926,588.38,488587,Yes,2184160,0,1
97.926,588.38,488587,74.239,65.7,20250,Yes,2185620,1,1
97.926,588.38,488587,74.239,65.7,21600,Yes,2187080,0,1
97.926,588.38,489937,74.239,65.7,21600,Yes,2188540,1,1
97.926,588.38,489937,74.239,65.7,22950,Yes,2190000,0,1
97.926,588.38,491287,74.239,65.7,22950,Yes,2191460,1,1
97.926,588.38,491287,74.239,65.7,24300,Yes,2192920,0,1
97.926,588.38,492637,74.239,65.7,24300,Yes,2194380,1,1
97.926,588.38,492637,74.239,65.7,25650,Yes,2195840,0,1
97.926,588.38,493987,74.239,65.7,25650,Yes,2197300,1,1
97.926,588.38,493987,74.239,65.7,27000,Yes,2198760,0,1
97.926,588.38,495337,74.239,65.7,27000,Yes,2200220,1,1
97.926,588.38,495337,74.239,65.7,28350,Yes,2201680,0,1
97.926,588.38,496687,74.239,65.7,28350,Yes,2203140,1,1
97.926,588.38,496687,74.239,65.7,29700,Yes,2204600,0,1
74.239,65.7,29700,97.926,588.38,498037,Yes,2206060,1,1
97.926,588.38,499387,74.239,65.7,29700,Yes,2207520,0,1
74.239,65.7,29700,97.926,588.38,500737,Yes,2208980,1,1
97.926,588.38,502087,74.239,65.7,29700,Yes,2210440,0,1
97.926,588.38,503437,74.239,65.7,29700,Yes,2211900,1,1
97.926,588.38,503437,74.239,65.7,31050,Yes,2213360,0,1
97.926,588.38,504787,74.239,65.7,31050,Yes,2214820,1,1
97.926,588.38,504787,74.239,65.7,32400,Yes,2216280,0,1
97.926,588.38,506137,74.239,65.7,32400,Yes,2217740,1,1
97.926,588.38,506137,74.239,65.7,33750,Yes,2219200,0,1
97.926,588.38,507487,74.239,65.7,33750,Yes,2220660,1,1
97.926,588.38,507487,74.239,65.7,35100,Yes,2222120,0,1
97.926,588.38,508837,74.239,65.7,35100,Yes,2223580,1,1
97.926,588.38,508837,74.239,65.7,36450,Yes,2225040,0,1
97.926,588.38,510187,74.239,65.7,36450,Yes,2226500,1,1
74.239,65.7,37800,97.926,588.38,510187,Yes,2227960,0,1
97.926,588.38,510187,74.239,65.7,39150,Yes,2229420,1,1
97.926,588.38,510187,74.239,65.7,40500,Yes,2230880,0,1
97.926,588.38,511537,74.239,65.7,40500,Yes,2232340,1,1
97.926,588.38,511537,74.239,65.7,41850,Yes,2233800,0,1
97.926,588.38,512887,74.239,65.7,41850,Yes,2235260,1,1
97.926,588.38,512887,74.239,65.7,43200,Yes,2236720,0,1
97.926,588.38,514237,74.239,65.7,43200,Yes,2238180,1,1
97.926,588.38,514237,74.239,65.7,44550,Yes,2239640,0,1
97.926,588.38,515587,74.239,65.7,44550,Yes,2241100,1,1
97.926,588.38,515587,74.239,65.7,45900,Yes,2242560,0,1
97.926,588.38,516937,74.239,65.7,45900,Yes,2244020,1,1
97.926,588.38,516937,74.239,65.7,47250,Yes,2245480,0,1
97.926,588.38,518287,74.239,65.7,47250,Yes,2246940,1,1
97.926,588.38,518287,74.239,65.7,48600,Yes,2248400,0,1
97.926,588.38,519637,74.239,65.7,48600,Yes,2249860,1,1
97.926,588.38,519637,74.239,65.7,49950,Yes,2251320,0,1
74.239,65.7,49950,97.926,588.38,520987,Yes,2252780,1,1
97.926,588.38,522337,74.239,65.7,49950,Yes,2254240,0,1
97.926,588.38,523687,74.239,65.7,49950,Yes,2255700,1,1
97.926,588.38,523687,74.239,65.7,51300,Yes,2257160,0,1
97.926,588.38,525037,74.239,65.7,51300,Yes,2258620,1,1
97.926,588.38,525037,74.239,65.7,52650,Yes,2260080,0,1
97.926,588.38,526387,74.239,65.7,52650,Yes,2261540,1,1
97.926,588.38,526387,74.239,65.7,54000,Yes,2263000,0,1
97.926,588.38,527737,74.239,65.7,54000,Yes,2264460,1,1
97.926,588.38,527737,74.239,65.7,55350,Yes,2265920,0,1
97.926,588.38,529087,74.239,65.7,55350,Yes,2267380,1,1
97.926,588.38,529087,74.239,65.7,56700,Yes,2268840,0,1
74.239,65.7,56700,97.926,588.38,530437,Yes,2270300,1,1
97.926,588.38,531787,74.239,65.7,56700,Yes,2271760,0,1
97.926,588.38,533137,74.239,65.7,56700,Yes,2273220,1,1
97.926,588.38,533137,74.239,65.7,58050,Yes,2274680,0,1
97.926,588.38,534487,74.239,65.7,58050,Yes,2276140,1,1
97.926,588.38,534487,74.239,65.7,59400,Yes,2277600,0,1
97.926,588.38,535837,74.239,65.7,59400,Yes,2279060,1,1
97.926,588.38,535837,74.239,65.7,60750,Yes,2280520,0,1
97.926,588.38,537187,74.239,65.7,60750,Yes,2281980,1,1
97.926,588.38,537187,74.239,65.7,62100,Yes,2283440,0,1
97.926,588.38,538537,74.239,65.7,62100,Yes,2284900,1,1
97.926,588.38,538537,74.239,65.7,63450,Yes,2286360,0,1
74.239,65.7,63450,97.926,588.38,539887,Yes,2287820,1,1
74.239,65.7,63450,97.926,588.38,541237,Yes,2289280,0,1
97.926,588.38,541237,74.239,65.7,64800,Yes,2290740,1,1
74.164,65.7,63450,119.641,588.38,480372,Yes,2674720,0,1
119.771,588.38,477672,74.164,65.7,63450,No,2674720,1,-1
119.771,588.38,477672,74.285,65.7,60750,No,2674720,1,-1
119.771,588.38,477672,74.241,65.7,58050,No,2674720,1,-1
119.896,588.38,474972,74.241,65.7,58050,No,2674720,1,-1
119.896,588.38,474972,74.241,65.7,58050,No,2674720,1,-1
119.896,588.38,474972,74.218,65.7,55350,No,2674720,1,-1
74.218,65.7,55350,119.783,588.38,472272,No,2674720,1,-1
74.161,65.7,52650,119.783,588.38,472272,No,2674720,1,-1
